txid,size,ts_send,ts_accept,ts_commit,ts_error
7d934a34bc600bcf3f6915c71505b9c150228d97c914a2d9dd6360ff8dafd984,1024,1548410133768,1548410133817,1548410135523,
dd567264ae89089ae54c3ea6f3792ed3e98de4f7d78a4a03b906190613499eb2,1024,1548410133775,1548410133962,1548410135523,
3a0da0dd8be48e8544ed00960f8eaed426c12f11d80d9f2faecffbae9a08902a,1024,1548410133885,1548410134031,1548410135523,
088e43dfa044c705b50829ed84062b3d5c3d61b9606127d52001eb0e259c56b4,1024,1548410134032,1548410134158,1548410135523,
713d1769f0e226c5497b2851d375be2d85010378affedc6e9dc357884c329c39,1024,1548410133882,1548410133974,1548410135523,
032dc1b724dd46ba02664f8264284bec326625e867aa4c5332e15575c5de6238,1024,1548410133728,1548410133866,1548410135524,
b54a60c7b96b801834fc3c8932b1e550a25c810780be2e60fe3c2efad2007df3,1024,1548410133818,1548410134051,1548410135524,
31691db33643291005e14051e12f3c4610a8918c4d4cfe3bd7419f8883bf23e4,1024,1548410133841,1548410134052,1548410135524,
6058e05af293d3ccae8cc2a17a1d4b835909a7733a42270ffb71b18f1fa40144,1024,1548410133873,1548410134063,1548410135524,
02515b722fdf853a428a06d48650fbbc98da6127726a4e7ca404eeb9cba3cf7d,1024,1548410133967,1548410134109,1548410135525,
9418540817ff7a007261583a6605c4331b096e2ba938487234ff3599be945ac5,1024,1548410134110,1548410134470,1548410135525,
3e8c598ef5680155ed6046f11e059fe880c3c85e2d8d29ab97e9da16e4abeae8,1024,1548410134173,1548410134469,1548410135525,
497e8b4c12e9f8886e12f5a6d7789eb3da2c5f617f40d4b79da3bd567a8bd719,1024,1548410133937,1548410134126,1548410136513,
d5a089387245af68744fc7e1b8d216334f26b2ff9380b720015c224f0efdde57,1024,1548410133819,1548410133882,1548410136514,
8cd3c3d2b869c6667629604de75e732e6580c2d8405d0b1bab30314363329c60,1024,1548410133867,1548410133937,1548410136514,
28139a2cd0188ac8799bb6ac4e4891e22b1faaa7d4a23b584c18da257bba320f,1024,1548410133962,1548410134172,1548410136514,
7a1cfb95d18e96b6ad5b1e3df7f636e0f65ace41beaaf6c7e0253d40682ba2f3,1024,1548410133975,1548410134212,1548410136515,
cabeb916e41be50cb93a103ddeaa3f6a760561a99e2e3d00216132f98170ea7c,1024,1548410134064,1548410134199,1548410136515,
0e7cd957fe2be31f2d5366d084866bbc5234e546c9d8491c9268b7514af0b2c0,1024,1548410134052,1548410134218,1548410136515,
b6288d38c46167ab710b42d830fdeaec18333d3c00ba4db532e9e46b0cb0a393,1024,1548410134159,1548410134307,1548410136516,
d377b8c9e94d3b68fc0d03556838816ec0e1204edca242efbca00f1651eea37d,1024,1548410134053,1548410134330,1548410136516,
15001730bad242e65592972285e9bd9b4e704d5f170d07a0813090354643edd5,1024,1548410134330,1548410134488,1548410136516,
a3d739118d41d5c52076f75e5091b9d33f02decf04092b6226c785ecb62bb425,1024,1548410134212,1548410134475,1548410136517,
6ba0257d1171d2f126e8a9c9742a784c0f6ded5973fde613fff18e53b62f590e,1024,1548410134475,1548410134617,1548410136517,
234dff7750cc376b10f6289c2a2ba8ea204aedb1793779da0f206308d4e9b438,1024,1548410134127,1548410134537,1548410136517,
cc94af311ec74c257ca81ac480ee9f03c5cc9be863a0c6abbeec016eecc58fe0,1024,1548410134538,1548410134610,1548410136517,
9555121e97036803d40fc4840250ae156bc7735827e1ca68a30c82c02dd67c4e,1024,1548410134219,1548410134504,1548410136517,
ec2a434654d594855d656a072a0f49cf263ba2db028c6c60070d82e03c3b3d56,1024,1548410134471,1548410134519,1548410136518,
12fc599eef1437b4dfb977a726d36843d60666d47afcb6d34ba57319f9b4d8b6,1024,1548410134469,1548410134549,1548410136518,
533ed4ea89a08efbd61875dc639b4108b9429d85722f78c654c127b62ea6b479,1024,1548410134631,1548410134671,1548410136518,
c0580f5e579c39ee8e5649f55b20ba61edc1774facf26e048fbc3248a0dd6fdf,1024,1548410134199,1548410134585,1548410136518,
94acee0d7b3a1feaffc42edc255acdcc828218805c30ab7b0a467e8db4c0ad50,1024,1548410134307,1548410134608,1548410136519,
f4f9f92a5753aa99213809cab22258bb133c8378a04eff1e3aca74eb70dc70fa,1024,1548410134623,1548410134674,1548410136519,
97489ddeeb747d8dd24af243c679b26597a438a5c62e99a50dd9210c361d1b40,1024,1548410134488,1548410134622,1548410136519,
3f530e710b3a4827ed9a295205da9314e15348be38c0a8e58b3ed6f524eddde3,1021,1548410134549,1548410134606,1548410136519,
aa1347ca05c455e2cc0b64a4e045dcc8e9c58fcfa8e10bba76ff030d0ebf3d37,1021,1548410134609,1548410134643,1548410136519,
350b9bd35809b2645b6e75a10f9ee6bb36f6737ce370079a9e36240083bd8ebf,1024,1548410134672,1548410134831,1548410136520,
092fd561636f4fd123dafd590c96ae69db1aeb54b4248a2e0c3d884c5e089b76,1024,1548410134586,1548410134631,1548410136520,
eee4282bb2cd952a1f02c77006714976c665f16fb57118dddfcb88dd085d2f2c,1021,1548410134607,1548410134645,1548410136520,
33b6a10da049c0799ca8fb684363c7ba02074c61039b6d3bb72edfcd7202ead9,1024,1548410134610,1548410134708,1548410136520,
406ec8c886d763476c734fe41e8bc8a925dc4d169eeedb8778635d61c61b7dcb,1024,1548410134504,1548410134656,1548410136520,
bf0ae09bc79ef86e66d0941d8d9f5f409de26f6636b2a68d5aeffbdb4706b910,1024,1548410134520,1548410134671,1548410136521,
99cd4562cf2c2f062a31213901c56b80e2ded5f4d3de2aa647d1fbaa5f4e18aa,1024,1548410134646,1548410134691,1548410136521,
4857f62091632eb6ba8086720ddecd8af0b610d2d210fa88f0a4e7e43792e343,1024,1548410134656,1548410134719,1548410136521,
43cb8ea1df8fc460bbf8c7b402bbabd14c46f859854175b7d01278764c443f9d,1024,1548410134674,1548410134822,1548410136521,
0042c40de9f881ec8e188cf171b125e638f7874f19071985635b88ec7a969c5c,1024,1548410134671,1548410134845,1548410136522,
96b880027e3883669c0c93f19ae7ca1a76d9fdf1bfa53186048d62f2f3a05583,1024,1548410134643,1548410134918,1548410136522,
9d7b2ea99b48364c8de99ba6b9c0d9a48d92695f4ee4ca471a3e4049c6d44657,1024,1548410134691,1548410134845,1548410136522,
52488b36a87cbf97967b8c27138b6bf92f8a59ba4c2da58b5597c83be9d12374,1024,1548410134861,1548410134956,1548410136522,
ab15bb0066feecfe06c99a3f515d79bc1a744c67fefedfca333d9f808f7b2424,1024,1548410134831,1548410134918,1548410136522,
01f7b4dd3b52230142ba8c1bf5b1bd58e3bef88b2792682c03b96169b2702eff,1024,1548410134719,1548410134861,1548410136523,
451f358b9cad49f811cbb53968beac3dbe14a80fdc7295bf52310dc087b4ccfe,1024,1548410134618,1548410134927,1548410136523,
912a8012e4ea57accb893dfe653b6256939b336c83d3d6d7675cd7920bd55297,1024,1548410134709,1548410135008,1548410136523,
9920e972b8b6a1b26abe58584533ee6283ac98a07ae448553dd50d78c0bd5c1b,1024,1548410135022,1548410135063,1548410136523,
334eb6a6f3f5abb11ced336eac8ffdabea4d9adf4953f1aa96d276a06a3ef769,1024,1548410134846,1548410134958,1548410136523,
50d29995749569ac0c454cb36fae5e40bb140a4d87afe76165214dc4d32022a6,1024,1548410134846,1548410135003,1548410136524,
5a1d1d2a51113b83a870d9c416028abb0d01f869c11e9cf88a7b01afc3a695f5,1024,1548410134823,1548410134918,1548410136524,
26e24691e8073c71c20a1b3cdc6491eec2514839c4082cd91d688f18ae9bad3d,1024,1548410134959,1548410135009,1548410136524,
4440be6e7aaf886aee003fa66af15a6b99e82696d31122666ad257ee3b663321,1024,1548410135008,1548410135089,1548410136524,
2f4927a859654aeaaea759f0cb7d48879ae3ecdda1b67d344201759c2020649f,1024,1548410134918,1548410135109,1548410136524,
9e57f5a98defd74ccd60c094e9d53ad29790f41248707c80e2067b7ca488f2ca,1024,1548410134956,1548410135114,1548410136525,
792ce90e7dd87cbbe1e5b98ba25c6e14005ace782efc2f35ef8ff0fe4197fe96,1021,1548410135133,1548410135359,1548410136525,
7cdb7070a00d76964f9d9d3a851a20f73f9de7503e95f312e7ba3227c4f6bbc0,1024,1548410134927,1548410135008,1548410136525,
a35324f6666694e4a5e8c5b89c407d4947ec695a9e7155b32246633febcdb3f5,1024,1548410135062,1548410135150,1548410136525,
eaf812723f58ecc8b85d29b54b59f93146de1e3a3acc52d79255b5480419359a,1024,1548410135077,1548410135149,1548410136525,
95ce92563afcfb21955fa0b87b534efb8afa9d8682c014ae54fb9f0bff0f605a,1024,1548410135064,1548410135220,1548410136526,
43f2566bbd6efb08b12950e6944c06c39cf18027b81864b5e6f7251f94fb473c,1024,1548410134919,1548410135022,1548410136526,
a78c2d634bf7460b8e023846477ff936ab942f88278780b10259e4eac8bbe867,1024,1548410135019,1548410135106,1548410136526,
51b382eab5045a280e6abb55d8a937e786777bbcb912ac2c3657e6f9ed5d5330,1024,1548410135357,1548410135499,1548410137741,
ccdc2ee4f74a01dd9da346ee5889516cc1f575b08554500ad80d1e0448d51056,1024,1548410135107,1548410135313,1548410137742,
bb3891888181da7a85c49dd528fd96fb6e6d7101c6693031ff69db492f3bc2f8,1024,1548410135110,1548410135354,1548410137743,
9006bccd044a33c9ecf3a7cdbf44757edfcd584f42a7ede78e64b5b34346d3d8,1024,1548410135114,1548410135356,1548410137743,
97eefd575dfa03a5df3b4b699015bbf19e4f14ad692bd055e12177aa2e1f7fdc,1021,1548410135192,1548410135387,1548410137744,
adb7b9589f303007490c03920eff262e7f3ac139e1155bc06630c3e698d22aa8,1024,1548410135150,1548410135416,1548410137744,
4d5b44b9f65bedcfb9ca155e88056b072a6f64659f507dbce931a92533c259f1,1024,1548410135220,1548410135425,1548410137744,
acc831590b2b5d7d96cb91ce5cb5a38e3762a45f800ebe1eaadc6b866fbf843f,1024,1548410134918,1548410135019,1548410137744,
51f158f0e7ea1fa8e9091d32be51d545238ca48ca577502fa1f6c4060a18abf1,1024,1548410135314,1548410135438,1548410137745,
b686fd4b30ecd80e305c697c800f3692a9b85bd356a7d32e087ac6b2b8cb945b,1024,1548410135009,1548410135061,1548410137745,
37c24182d0930a6eda4490520179267c8a1ee04b768b0ef904e23a7d413b5ed8,1021,1548410135150,1548410135369,1548410137746,
ddbc144e549e387c16248234e9c63248c0b0caf228c059648a10d4cbbee6d5c2,1024,1548410135008,1548410135060,1548410137746,
09445f0997d6ba86dfbe5301e4a28afc6796dd28410a4bd6dcc471e0cf0aa192,1024,1548410135003,1548410135076,1548410137746,
5d55183b39cb2d7ce7c108a126d1d9f194bb0e754bc45fc31b64e226efed942e,1024,1548410135061,1548410135132,1548410137747,
68341cb4230b8dd77c059872f0124fc2e479b1e87b931e4dd4949f35ebbf2f7a,1024,1548410135090,1548410135192,1548410137747,
acdf1d2d186b522e48993d36034843c3f4931c2eea11da2757b95f97ade164b2,1024,1548410135387,1548410135643,1548410137747,
c27bcf45d9b6e3dc0190755bacb10f43012b773c81e7ebed049844bafdcb186d,1024,1548410135644,1548410136018,1548410137748,
169566dd857dd25a9f10f30a0134538ac2d50f0f9b91580750b741c20b8152e9,1024,1548410135359,1548410135656,1548410137748,
42c48bc4006c682379f46b0980e4a85ab799ae115cf8d7352dc0bd4f69c4adc4,1024,1548410135416,1548410135667,1548410137748,
07271846b86124d06f5c04a40cf1adc876ef01ffd98e33faed641acb743b4a02,1024,1548410135370,1548410135623,1548410137748,
944b04df3be145ff3a721a5677750ef236347d024f9a215ba7a0b08c60179b6c,1024,1548410135355,1548410135754,1548410137749,
f0b2777e4bfa4a49f88a5c07e65784e6b309d34660b4f4a1e7f2271324662d71,1024,1548410135425,1548410135734,1548410137749,
b5ef85d6b6b719a5245cebbb374f848140da65b376fb47d6d6009726d6ae151d,1024,1548410135624,1548410135754,1548410137749,
437ba0e60ae56fd1fbf966db2d5f2f499f5b89f54f2ef1925ab863aa936fb39f,1024,1548410135668,1548410135820,1548410137749,
d7ade141c061b036513c568d0b7be6d135cfea30001d43e1a4972b7c23444c15,1024,1548410135858,1548410136124,1548410137750,
49320694f9e8db9aa721fafdea04523e47cfcd7fc98ce6c8326e5a6d2c4285e0,1024,1548410135438,1548410135858,1548410137750,
87c1b31dc8592c4df960efc8f2c2813ba884e74805fcd99b99387f60850f48a9,1024,1548410135910,1548410136122,1548410137750,
83075d63d317537aa9ac46ad86fcba55e799d64b7cf2c61fe2e992b53c490823,1024,1548410135916,1548410136137,1548410137750,
e3d2ff99585fca738b6a5a599a71a21dceb3184766f4160bc8bd9ab26506d6de,1024,1548410135500,1548410135849,1548410137751,
78100b74da6f023759de443cf1693f0bdca270c9c86a1bd38d047d468cf5acbf,1024,1548410135821,1548410135914,1548410137751,
f1e439af586f76dcaba7e744fc2b0229861d96375bc49065548a430d6977b490,1024,1548410135735,1548410135918,1548410137751,
043f536e6f26f675d03c7ccce7911a15a581b541898a867d8ac276a63f305df3,1024,1548410135755,1548410135910,1548410137751,
adbf773dd02961020641ab48149bd56e8deee8bd3c097a71b55e8b4b468b7f41,1024,1548410135656,1548410135915,1548410137751,
7daed40106929a5418da930e3e269430a6131386aaf4eaa11c91f895a267550b,1024,1548410135916,1548410136018,1548410137752,
84a5dbeeadc36ab1e5139cb189e7f3bb5c006acbc3e3e6aafc00a1dbb41420e4,1024,1548410135754,1548410135951,1548410137752,
cc03b9a34c1ba0e5aac0b12bc47f2c8fbe3a6d9e82d22df2391a55b93f2014d1,1024,1548410135850,1548410135993,1548410137752,
2b55931b733326c8b079abf4b6cb77409777e69755ae2e6be3a66be0cec5098f,1024,1548410136019,1548410136048,1548410137752,
2ead5d3bc44ac4579bdb076d224bfcd36d4bb1938d83d2d3a72b2ac58d63e7ba,1024,1548410135919,1548410135980,1548410137752,
dbdb0cb363c51338c60a63eb6ca8e88d15bcc7d785fd36028e13e6d263683501,1024,1548410135952,1548410136020,1548410137753,
a7f58ec95e592cfc38a488e208978c5de52adea3434bed05f516abd08ffcd92c,1024,1548410136135,1548410136287,1548410137753,
0884c8414d70a71e50b80f697a042d3c978d35fd47afbd9547979564bcaa2adb,1024,1548410136137,1548410136287,1548410137753,
6bc797c5d859d7019b22c160a510c0bd0270c84ee681b24b61304b6930d055b9,1024,1548410136020,1548410136061,1548410137753,
8ceda599a86ac4d7cb9403e4936d9bedb3cde4a030adc37969099927c22acf6a,1024,1548410136049,1548410136110,1548410137754,
191ed215a3f901f67404dbbd8fe0c4982dedd1bf3ddf105e577816de33b7982f,1024,1548410136181,1548410136288,1548410137754,
55c316c807b1cefc17d573aa2a7eae317c16f102b9a5c787e4f4ce78f636050d,1024,1548410136110,1548410136179,1548410137754,
fcbb9f853c367a5b46bd116cd568e034f6702adc3a7cf73ddcfd85db31ac8855,1024,1548410136123,1548410136181,1548410137754,
cf6b4cfe41873daf9f9e322c191afa337468777713bcc58abc89d6e5c91327f9,1024,1548410136108,1548410136163,1548410137754,
7d5f1824e195762624633a9639d26b2430367f0faf37794f9cc9978b03da052f,1024,1548410135981,1548410136096,1548410137755,
56f446616351b8b7c0cf18b2e03d88ac90a2e114d9a80e8bda7a4644c870d7df,1024,1548410135993,1548410136134,1548410137755,
67aa7a67e20b11dd5c2e624e67cc6aa792df1994c6f6a1e607f2e6c223b46f90,1024,1548410136096,1548410136222,1548410137755,
496e1d3a0f4095a97435269a8019043d86825830098c0a44e38cb42277722c43,1024,1548410136130,1548410136236,1548410137755,
3a03176e8070743bb033f31c6df490994a583c15ea18957c45ee5d97ce97fee3,1024,1548410136419,1548410136572,1548410137756,
a123b1ac6f27f5c186fbb8fe2aaccbf1c0170ad93e39b815a11446cc754a8614,1024,1548410136460,1548410136583,1548410137756,
1206f050da5664d8bd6b980989013789ec5d65a3daaa6c92c01ef330e7aaf609,1024,1548410136208,1548410136419,1548410137756,
2028b0064f523150ba0263c1f80996ced4bd24d3c267faf7b2877e7d5098f779,1024,1548410136288,1548410136427,1548410137756,
95231a609219334c1b2206862b9c8e0da32b87a505ca8f008aef07bb97d4e939,1024,1548410136206,1548410136452,1548410137756,
f98cec3b3b79fda1af4f3e8d37f662a08272c8d1facc5272b48ed8a4d5aa2112,1024,1548410136223,1548410136407,1548410137757,
09e49240fecfff9e6a18f717f634e36a13d892ab43c488fec74aea6af7b9c925,1021,1548410136236,1548410136424,1548410137757,
a651b50957677b38723b00e70f0e776011bf49ed570bf2d1c9b1dcaf8dc86ac2,1024,1548410136288,1548410136455,1548410137757,
a37c04720058f16346a149d5a3cb656903698d047eec1537e4b244ffac7f9cb0,1021,1548410136288,1548410136459,1548410138786,
07f93c62a710f9259f53f7e6dda1f79aad9aa079418ec1686afbcb4bc7634915,1024,1548410136456,1548410136785,1548410138786,
f5291c981748b66bede84bdca1461ed8953abf3f0fb7f5226d76349fe1be0420,1024,1548410136061,1548410136130,1548410138786,
5092eada8b28878e72c99f015aea05dc8dd418a9fc36169f56bf55abcbcb1ccf,1024,1548410136018,1548410136108,1548410138787,
1b41f18866320a8213f271bae7de40b3eac54c0e6ffa77a5f80bbead0d38d3d4,1024,1548410136164,1548410136206,1548410138787,
d710fd366c2ea6d45dde4c4b235a3759aea9bd07df2d39dcd8c137793a7fb615,1024,1548410136180,1548410136410,1548410138787,
b76c642aabd52721158a38832c498c77715ab4c1b2e982e5b8d1c8517c946db4,1024,1548410136124,1548410136208,1548410138787,
0015249a7bc94484c722e6008bcde77e1e8f8863d0bf30b6237db729c3ac1133,1024,1548410136424,1548410136714,1548410138787,
4d2f4d2c36fd9ce6badb70062ee19a3c66853a2059378a6ec0f5c3c1c00875e9,1024,1548410136452,1548410136672,1548410138788,
37027a11846e56006bd948ba7b72cb18cc5316e1c2d69ddc89b762339f8d5e4f,1024,1548410136673,1548410136790,1548410138788,
6012dbef0fec6b5032abb7624fd5c823afb05a94172252acf57e317b1b634de1,1021,1548410136408,1548410136803,1548410138788,
db53b1dd7fc5b211e5bf92cd788d9312ec58a9a32e75550e289590644da2fc27,1024,1548410136410,1548410136791,1548410138788,
00bc7bf5ab480b7e52f00bb8146a57d69d7ed1b0712ee8bb860e1cb54d53f428,1024,1548410136428,1548410136795,1548410138789,
9033be5bb7ea76af1ea416609b5854c4818da4bfabde5efb752010cd5addc780,1024,1548410136877,1548410136923,1548410138789,
475438615fcc59884387234e3ea88cf7b4535c13b787869820aed8667f1aaf40,1024,1548410136583,1548410136920,1548410138789,
a047273a990760022fead2c074df9a60e650c45a3d25ce123ec45204123a5862,1024,1548410136791,1548410136876,1548410138789,
6aca3f2c27ea0839750fb73bdb4a329614b8b96ab380ac5db6b88b8f3c40be0f,1024,1548410136920,1548410136947,1548410138789,
51a96f108b505e0b7d1f026fa7f9f7fe6e64a14dc77a3f241ae68199a2796a62,1024,1548410136573,1548410136881,1548410138790,
9bfd94376582fcb79f0606dc85d748641c20dcf8ba4a7f196fa3f1b1c06a4a69,1024,1548410136714,1548410136890,1548410138790,
5930c453c5d45faf683c7d7c25dc30edeb3eb19340b450b9290073026d1a2e01,1024,1548410136891,1548410137006,1548410138790,
d37823d3232a43af64d8068a1f51cb134940103237190307d9f7a020bddd90af,1024,1548410136881,1548410136977,1548410138790,
c5bbf9ea9c52b94447ba419667296934f88120f92fe675eb79dae7409d661fb0,1024,1548410136978,1548410137092,1548410138791,
bc0ff7d8fa64cdc1892eebda211b396b7f394b5d013208f2bc3ea2bcd4e8628e,1024,1548410136785,1548410136998,1548410138791,
b13fc3b93fc420861412cd0f0adbd898d994a562b3d03623a526ad09726095df,1024,1548410137047,1548410137094,1548410138791,
f16bcd2394b7b372949e8ee0c6fbf8a5812d23ff92bcbe1c67c3d8369443794c,1024,1548410136791,1548410136993,1548410138791,
dfe12f3cc692cb73c3413f503b39576f2ba6aa4dd64536322e6bd106662a0fa1,1024,1548410136803,1548410137047,1548410138791,
e2ee1503d852a0073d555d9bd51ce921cc2fdbe4aa53b0d0a5f8fac84632a3e2,1024,1548410136947,1548410137109,1548410138792,
bcef6da7f6b6677fccdc0ff9b33e763791039152c222098c03078d9f97280847,1024,1548410136796,1548410137026,1548410138792,
6fa3132b97aec00eb9911738883fcdfa86e1b4a25361764fe465745e11297cfa,1024,1548410136924,1548410137094,1548410138792,
1b14e570c6051106fc67e90f134ef83bd53f673d4e31fa4657ffdeee84eacc34,1024,1548410137027,1548410137192,1548410138792,
c14346152c63f4d4ab6b1e5904d35927911b07a510aaadcd48741219172ec0ae,1024,1548410137094,1548410137196,1548410138792,
aa115e9bb1b9d848d8bfbf89ef6e63eff5b4e3c05e33617ab0495fccaf771dd9,1024,1548410136999,1548410137098,1548410138793,
27fcbf378b3029c6535823d8097fa5407661d64b8693b2518445750c471fcefe,1024,1548410137211,1548410137274,1548410138793,
295a11183898772a0284ef5c2f147632abac27363412ecd967d49fb8525baa27,1024,1548410137006,1548410137150,1548410138793,
526ac9ab2fa7710114c0c472ff8f803cb202e977d9e215781dac067564cd4200,1024,1548410136993,1548410137194,1548410138793,
f41d2cb8b372621bba34a7770760239769fa9e109803c9817e5c991d5fce0e51,1024,1548410137098,1548410137218,1548410138793,
f3a81db3246d35d857b693d0d5e84412ad8411b4acb860d0d66414729ae3be58,1021,1548410137109,1548410137210,1548410138794,
9fe3867e3ece4cd0a30ebf85eca4391195744438225da55608585d38f7b0f9b1,1024,1548410137237,1548410137338,1548410138794,
22dcf8c869f209be5e1486ad0e5c097b782056945807b0a222810e1994e21456,1024,1548410137248,1548410137382,1548410138794,
35e1868ac2ba1826e9a55e5e14fc791551e3d630d883d058c3fb77bbbf80b119,1024,1548410137094,1548410137247,1548410138794,
a8ae8d12a86ce490211b22af1cb53fa6f4cba923e5bff3b2ac520f8c0af6f6a2,1024,1548410137093,1548410137248,1548410138795,
63f489c9518f08a0267094bb4a96b536435879e204a4efa0914b74df8ddb0aa4,1021,1548410137151,1548410137293,1548410138795,
2c5e3a70c77a5beda68de49be4642148136f9c721482165f6ddf329d0e27cbdf,1024,1548410137312,1548410137397,1548410138795,
2f1315fa75a11ec64abaccae00a60a88f2443eef46b48d08ad6399b11633b0d8,1024,1548410137197,1548410137236,1548410138795,
15c79b4d1850fee2c41daffca8da5a091b51611b3472439bbcdfd6e07c389bda,1021,1548410137193,1548410137296,1548410138795,
27cc6287d6829e11a72d95324e91016e3f8b65678ed0179a6973b88252335558,1024,1548410137274,1548410137341,1548410138796,
ea7e9382b23c5b4f7ab25a0c758f10f55ff17d3cc1a049086bb6e201d17d48fc,1024,1548410137342,1548410137395,1548410138796,
211a096cefa2b54178127397e28b2a26a0f10ebf92794faacab99eb086c1862a,1024,1548410137376,1548410137467,1548410138796,
d14c9865f5b3ac3a9cac3e7a073cdd2fa2cdbdbf3cd6fc3d88d27a49cff894a0,1021,1548410137195,1548410137339,1548410138796,
f2761500cc4d9577c5db55449f7b92d5dbbe89f5e84b2d11029d6db1e0384d04,1024,1548410137338,1548410137402,1548410138796,
2b091de3ae8a54e1b3936b9179bc91cfed5e469dce7a39b6d81e6cb4f43c5e6c,1024,1548410137340,1548410137376,1548410138797,
fc511f57fe454c69d5d49d27a718699563cc008df71d202cad6413dc87771c75,1024,1548410137378,1548410137429,1548410138797,
ae68288a9511b2e72edc47eff1186a1b997ea18a54b354264b068f0464c313fe,1024,1548410137297,1548410137529,1548410138797,
7c2e68054d2c78b0cacc43243bc7b3032429a3ec91b06946d07dab2c4df0e1a5,1024,1548410137293,1548410137596,1548410138801,
fee43c954eafaa308b7e63b6fd39dee1e89910c8133df5e7a76a9ef0b4b1c67d,1024,1548410137397,1548410137594,1548410138802,
e3e13f9167712b8978ce25ea166e52344576ea6420da7ae96521025dd458975d,1024,1548410137429,1548410137579,1548410138802,
35a1618ded320ab101505a0028cfe929c0e11ab0034c7d0457f70c05d7ff1530,1024,1548410137467,1548410137654,1548410138803,
75b708ccc8c7e6091c8acaac71fa2d9e7593f9d3c7853e59def1564a22ddfbe2,1024,1548410137579,1548410137675,1548410139944,
14fdc6fd09d7eb9372f43e9f4a64b535e0345c0ce3cd659252862cacf21bcc3c,1024,1548410137654,1548410137935,1548410139944,
9d3fa3b40b7958ca5572d490bde4d44a78075a6db82dc48eb73e6f496489b541,1024,1548410137396,1548410137620,1548410139944,
aea5567b22aa21a1c53336f0fb019f8b4c9f630da12af756075123e1a252923c,1024,1548410137218,1548410137304,1548410139944,
e7a917bbd2bdf8860cde19a8e4015374c39642504a51bf9dbbfd2ffa33741479,1024,1548410137247,1548410137311,1548410139944,
89b0ad494f3edc112afcf2d9f3159e0148b699be1aa1e14bbd9c3c885f12f3e0,1024,1548410137304,1548410137377,1548410139945,
718d277614ea58e5caee9a60393f1b2fe6f0d68c7a3fe6e3cef255b63d2cbed0,1024,1548410137383,1548410137619,1548410139945,
c687969d0428b3bc9e389bc4f9487f31408a3c54b63640ed063217681c96e497,1024,1548410137529,1548410137643,1548410139945,
cfa3e5e6dacb2a1bfaf37879378fad123d4e3ae6bc2b3cc215bbe4a1e63e3296,1024,1548410137403,1548410137591,1548410139945,
1d5873849060bbd36830500397fff0fcf41a66632fd27021ca4ebcb7a2599941,1024,1548410137592,1548410137875,1548410139946,
69dcaf15d03879041423b8410ca576249e1c3ebd4cbce0e6769083d10a5f0359,1024,1548410137621,1548410137934,1548410139946,
edfa12de60e2761d9985d49ae851b17bec9c6ad21f3b1d3ac6115873e50da8a3,1024,1548410137675,1548410137943,1548410139946,
05de2253417b344c92a7028b92b441877db7cd77f950d4514551b06b3a072c5d,1024,1548410137619,1548410137908,1548410139946,
31229fc773e0f00d3d09504d95918e51e7738c01b813cdde1b0daabbd6442ff4,1024,1548410137643,1548410137945,1548410139946,
ddca757f0f5003aa9bc48e95a5ea190d7482bb0ab3584f60a8ae78f67aa71056,1024,1548410137943,1548410138183,1548410139947,
96dee5c3a949240ff6e696af70037c49669f08ddfacd0c697faee3cc85ff3b82,1024,1548410137597,1548410137968,1548410139947,
6e2753f0feb1323abdf2b229ab329bc609ca8b64b8ba75f7ad1453bbf6246646,1024,1548410137594,1548410137977,1548410139947,
aed6358133cbbb426a4ab0b260e85ca62ed5fe752ea839f30b6716ae39ba7600,1024,1548410137876,1548410138038,1548410139947,
da13a6f15973e3af743a9eedb57ed76dd98e706724614ea30e0e8c2e8d0c742d,1024,1548410137935,1548410138048,1548410139948,
12e1af8c1c5106d3a7fc79bdcd45b9f82a05e918f386badf28690982b53c60f9,1024,1548410138097,1548410138208,1548410139948,
fbd581a9897de58ce0f98d55c580acd28176b71e2c0bb8882179f797e2b32ba0,1024,1548410137978,1548410138122,1548410139948,
13da92b33c6c9c4b51dc725f230511957fa51bd17d9092e834faf136a6862602,1024,1548410137968,1548410138097,1548410139948,
6f8e01c88889d9530009b4d084d3373d3f6877f1ad8bf7c6651daeb72a347d09,1024,1548410137946,1548410138122,1548410139948,
ad6c6c59e3be520531b2099b304eb6411aec3bcc7acc5eba47cff232a34e65ce,1021,1548410138184,1548410138311,1548410139949,
d47f769413c30afdfb00391b56f479388e24baba2c4441c4d4625bd5064cd0d9,1024,1548410137909,1548410138137,1548410139949,
12e2a9e83e89ad712f40df91505c412de41a90a3b9c7097ae29092dc84372f6d,1021,1548410138138,1548410138227,1548410139949,
55dc2c1dbb7450e76eac22d2cb5876000d372d329d1abec3bb2985e27e2807e7,1021,1548410138122,1548410138221,1548410139949,
e2b3f9102a960ee5338047703eb243a7b9b42cf6308f7aa9dd32fac8011fc91c,1024,1548410138123,1548410138232,1548410139950,
8c21a57fc52ccb320a14f675c5bfde0c7bf7ab7229971de18cc531189d1ce8ea,1024,1548410138232,1548410138281,1548410139950,
b62849efaa0f87000bb922b74eb817038f1c8acb725dbccf65023d1aa66042e9,1024,1548410138296,1548410138353,1548410139950,
c4357f5a8d8e6f0ad061e44fd886fa5dd1384dee3f7b0051df15e99cbaefefb0,1024,1548410137934,1548410138245,1548410139950,
